Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2019-01-02 00:00:00-05:00,3.2348816098750253,3.429013985511077,3.2202721439803406,3.3730523586273193,508752000,0.0,0.0,NVDA
2019-01-03 00:00:00-05:00,3.3128810650449374,3.3468047509537686,3.161834173940892,3.169262647628784,705552000,0.0,0.0,NVDA
2019-01-04 00:00:00-05:00,3.2423091748023234,3.410441726444384,3.211604651292414,3.3723087310791016,585620000,0.0,0.0,NVDA
2019-01-07 00:00:00-05:00,3.429509287207385,3.587737169145705,3.3782521814495134,3.550842046737671,709160000,0.0,0.0,NVDA
2019-01-08 00:00:00-05:00,3.632307311197659,3.6345360652495455,3.389889336575069,3.4624414443969727,786016000,0.0,0.0,NVDA
2019-01-09 00:00:00-05:00,3.5136993844836737,3.577832640427813,3.4631854305185543,3.5305376052856445,617260000,0.0,0.0,NVDA
2019-01-10 00:00:00-05:00,3.5112230484738736,3.6048224734389516,3.450804153386844,3.596155881881714,523156000,0.0,0.0,NVDA
2019-01-11 00:00:00-05:00,3.573869470686644,3.7080785789278474,3.546136383563082,3.685297727584839,874764000,0.0,0.0,NVDA
2019-01-14 00:00:00-05:00,3.633050831449988,3.7504217433238005,3.6095270582266896,3.7251646518707275,730168000,0.0,0.0,NVDA
2019-01-15 00:00:00-05:00,3.757849859751598,3.7972212114031887,3.692726455192462,3.711050271987915,617012000,0.0,0.0,NVDA
2019-01-16 00:00:00-05:00,3.7382878985429806,3.7712209394716223,3.680097770331083,3.6855452060699463,470104000,0.0,0.0,NVDA
2019-01-17 00:00:00-05:00,3.6526129641538416,3.7967265753472876,3.6253748349137225,3.7568600177764893,493436000,0.0,0.0,NVDA
2019-01-18 00:00:00-05:00,3.8066306453246095,3.9118683175463644,3.7551260682234333,3.8858683109283447,651336000,0.0,0.0,NVDA
2019-01-22 00:00:00-05:00,3.8556598047693034,3.8672978334715524,3.6536035256723487,3.6838128566741943,661552000,0.0,0.0,NVDA
2019-01-23 00:00:00-05:00,3.7390312028053936,3.8276783812887025,3.665488687412012,3.696688413619995,591020000,0.0,0.0,NVDA
2019-01-24 00:00:00-05:00,3.7811261195300476,3.9259823901188353,3.776421365368206,3.9084017276763916,708972000,0.0,0.0,NVDA
2019-01-25 00:00:00-05:00,3.848974150204566,3.9836782623502893,3.746460406726317,3.965602159500122,1154572000,0.0,0.0,NVDA
2019-01-28 00:00:00-05:00,3.3812228913100077,3.5072603788243772,3.2437950957291846,3.417375087738037,2511528000,0.0,0.0,NVDA
2019-01-29 00:00:00-05:00,3.371319346140535,3.419605021487195,3.2440436966893182,3.258653163909912,1153932000,0.0,0.0,NVDA
2019-01-30 00:00:00-05:00,3.3346711511975444,3.4163850611148643,3.255185759523989,3.4020233154296875,974228000,0.0,0.0,NVDA
2019-01-31 00:00:00-05:00,3.398804447009973,3.595165565429852,3.3770139904824843,3.5595085620880127,842852000,0.0,0.0,NVDA
2019-02-01 00:00:00-05:00,3.5780794122343567,3.6347839467533984,3.530536904544244,3.5837745666503906,625048000,0.0,0.0,NVDA
2019-02-04 00:00:00-05:00,3.5996221501393917,3.7311073186872235,3.5775842144138106,3.693964719772339,528592000,0.0,0.0,NVDA
2019-02-05 00:00:00-05:00,3.7058512530325722,3.7496796546639466,3.67217528107682,3.7130322456359863,542424000,0.0,0.0,NVDA
2019-02-06 00:00:00-05:00,3.746212351620541,3.852935876807486,3.740764914745462,3.788555145263672,702464000,0.0,0.0,NVDA
2019-02-07 00:00:00-05:00,3.7422502861292273,3.74447880436431,3.6075461943366216,3.650383949279785,637120000,0.0,0.0,NVDA
2019-02-08 00:00:00-05:00,3.5832795804759408,3.6796029558674137,3.5689178345378014,3.6689555644989014,461604000,0.0,0.0,NVDA
2019-02-11 00:00:00-05:00,3.6248803018242413,3.679108616026563,3.5780804623511124,3.626366138458252,495180000,0.0,0.0,NVDA
2019-02-12 00:00:00-05:00,3.664746308472057,3.758841173246999,3.6503843252168604,3.74324107170105,591060000,0.0,0.0,NVDA
2019-02-13 00:00:00-05:00,3.7727073505082047,3.8586308150604207,3.7590882867916373,3.78558349609375,605372000,0.0,0.0,NVDA
2019-02-14 00:00:00-05:00,3.784592980517605,3.8546688609684834,3.7415072724366327,3.8264403343200684,827264000,0.0,0.0,NVDA
2019-02-15 00:00:00-05:00,4.03493452757886,4.05771514479702,3.873240035917187,3.8960208892822266,1516748000,0.0,0.0,NVDA
2019-02-19 00:00:00-05:00,3.885373888543268,3.959164132900291,3.8663073863818664,3.878688097000122,551892000,0.0,0.0,NVDA
2019-02-20 00:00:00-05:00,3.9079066136263414,3.99308715940707,3.89676402247926,3.925982713699341,540988000,0.0,0.0,NVDA
2019-02-21 00:00:00-05:00,3.938612474854333,3.9631264183563357,3.8425365569491348,3.8571460247039795,448548000,0.0,0.0,NVDA
2019-02-22 00:00:00-05:00,3.9088973501071083,3.9606494153333722,3.8952782861436073,3.9418303966522217,401740000,0.0,0.0,NVDA
2019-02-25 00:00:00-05:00,4.025278219081672,4.092630154426869,3.9207832069845323,3.929450035095215,656020000,0.0,0.0,NVDA
2019-02-26 00:00:00-05:00,3.9247449069045306,3.980706526390799,3.8566498236755344,3.89007830619812,488464000,0.0,0.0,NVDA
2019-02-27 00:00:00-05:00,3.875717168040082,3.9022121456582624,3.7912792893798266,3.848231554031372,500256000,0.0,0.0,NVDA
2019-02-28 00:00:00-05:00,3.8420350295106753,3.864343657827061,3.801383929851289,3.8236923217773438,324944000,0.004,0.0,NVDA
2019-03-01 00:00:00-05:00,3.8735138360064068,3.9201139220134413,3.815263728497613,3.8779757022857666,357188000,0.0,0.0,NVDA
2019-03-04 00:00:00-05:00,3.916396067248157,3.9392004003948013,3.829640364654736,3.886155605316162,409992000,0.0,0.0,NVDA
2019-03-05 00:00:00-05:00,3.8705403943161176,3.9178841770308632,3.8162561914828124,3.879711866378784,362924000,0.0,0.0,NVDA
2019-03-06 00:00:00-05:00,3.8707877821229424,3.87921533253882,3.7661853128661065,3.768911838531494,403524000,0.0,0.0,NVDA
2019-03-07 00:00:00-05:00,3.7453636217638,3.7550308023781716,3.6536505745820045,3.6997549533843994,450104000,0.0,0.0,NVDA
2019-03-08 00:00:00-05:00,3.610520703719502,3.7446201836708006,3.589203500745577,3.733961582183838,422416000,0.0,0.0,NVDA
2019-03-11 00:00:00-04:00,3.757509727569514,4.017032700084646,3.710413689817647,3.9942286014556885,859728000,0.0,0.0,NVDA
2019-03-12 00:00:00-04:00,4.021989809263708,4.074786629138914,3.9458927102492316,4.028434753417969,579576000,0.0,0.0,NVDA
2019-03-13 00:00:00-04:00,4.065864661185233,4.208887435194801,4.058428293901747,4.179638385772705,768900000,0.0,0.0,NVDA
2019-03-14 00:00:00-04:00,4.188809953562058,4.200707952374391,4.096105224995038,4.103789329528809,519384000,0.0,0.0,NVDA
