Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2019-01-02 00:00:00-05:00,36.750296458044986,37.68987565156259,36.593699322390684,37.469215393066406,148158800,0.0,0.0,AAPL
2019-01-03 00:00:00-05:00,34.16170203892372,34.574547927015324,33.69191438723821,33.736995697021484,365248800,0.0,0.0,AAPL
2019-01-04 00:00:00-05:00,34.29220667285654,35.24602123385648,34.11900273892931,35.17721176147461,234428400,0.0,0.0,AAPL
2019-01-07 00:00:00-05:00,35.281600249745665,35.31244611659193,34.617251961933846,35.09890365600586,219111200,0.0,0.0,AAPL
2019-01-08 00:00:00-05:00,35.48565323681881,36.021878993464554,35.238897140785376,35.768001556396484,164101200,0.0,0.0,AAPL
2019-01-09 00:00:00-05:00,35.89611269551247,36.66485886166989,35.50225233829682,36.37539291381836,180396400,0.0,0.0,AAPL
2019-01-10 00:00:00-05:00,36.183217066092084,36.53199984154206,35.79409933557466,36.49166488647461,143122800,0.0,0.0,AAPL
2019-01-11 00:00:00-05:00,36.27338262516767,36.467939696000656,35.948324350827995,36.133392333984375,108092800,0.0,0.0,AAPL
2019-01-14 00:00:00-05:00,35.791720467734464,35.89137215120563,35.404974184896176,35.59004211425781,129756800,0.0,0.0,AAPL
2019-01-15 00:00:00-05:00,35.65412526522925,36.394397399203584,35.60192621779174,36.31847381591797,114843600,0.0,0.0,AAPL
2019-01-16 00:00:00-05:00,36.320836811858406,36.98518520942271,36.30185501531,36.76215362548828,122278800,0.0,0.0,AAPL
2019-01-17 00:00:00-05:00,36.58656655845522,37.407511879044904,36.363535024290115,36.980430603027344,119284800,0.0,0.0,AAPL
2019-01-18 00:00:00-05:00,37.369553633249645,37.45971625451414,37.00890676859886,37.208213806152344,135004000,0.0,0.0,AAPL
2019-01-22 00:00:00-05:00,37.110928234724035,37.186851783715795,36.211684376745275,36.37302780151367,121576000,0.0,0.0,AAPL
2019-01-23 00:00:00-05:00,36.57470054471934,36.80959613916495,35.99339721507011,36.5201301574707,92522400,0.0,0.0,AAPL
2019-01-24 00:00:00-05:00,36.56522212472766,36.6530097672651,36.00290042236398,36.230674743652344,101766000,0.0,0.0,AAPL
2019-01-25 00:00:00-05:00,36.89026785958372,37.519027508765205,36.615040923074886,37.431236267089844,134142000,0.0,0.0,AAPL
2019-01-28 00:00:00-05:00,36.963818953658674,37.09194514242652,36.458442779137826,37.0848274230957,104768400,0.0,0.0,AAPL
2019-01-29 00:00:00-05:00,37.07296946155649,37.51903258864824,36.5652182166273,36.70045852661133,166348800,0.0,0.0,AAPL
2019-01-30 00:00:00-05:00,38.73383999592237,39.42191288765638,38.017292600660475,39.2083740234375,244439200,0.0,0.0,AAPL
2019-01-31 00:00:00-05:00,39.41242410665209,40.098125636928835,39.04465950838577,39.49072265625,162958400,0.0,0.0,AAPL
2019-02-01 00:00:00-05:00,39.6140911820077,40.0933678096817,39.369702895096495,39.50969314575195,130672400,0.0,0.0,AAPL
2019-02-04 00:00:00-05:00,39.72087632465673,40.729261252002615,39.69003045070155,40.631980895996094,125982000,0.0,0.0,AAPL
2019-02-05 00:00:00-05:00,41.013969357855885,41.54070233089087,40.89296450420444,41.3271598815918,144406400,0.0,0.0,AAPL
2019-02-06 00:00:00-05:00,41.43867303368532,41.65696182241028,41.011595402857196,41.34139633178711,112958400,0.0,0.0,AAPL
2019-02-07 00:00:00-05:00,40.90482219115942,41.27021533462275,40.41605283598708,40.558414459228516,126966800,0.0,0.0,AAPL
2019-02-08 00:00:00-05:00,40.26772297550331,40.665657891479206,40.13189898426392,40.60608673095703,95280000,0.1825,0.0,AAPL
2019-02-11 00:00:00-05:00,40.75858597472105,40.79671238747757,40.32967292104731,40.372562408447266,83973600,0.0,0.0,AAPL
2019-02-12 00:00:00-05:00,40.53220813832866,40.74666280397595,40.43689212564779,40.72045135498047,89134000,0.0,0.0,AAPL
2019-02-13 00:00:00-05:00,40.8395916413653,41.099320945808756,40.48931303829851,40.551265716552734,89960800,0.0,0.0,AAPL
2019-02-14 00:00:00-05:00,40.43928339998026,40.80862164255103,40.36064904112932,40.699012756347656,87342800,0.0,0.0,AAPL
2019-02-15 00:00:00-05:00,40.80623611906368,40.91346345759115,40.44880923334926,40.60845947265625,98507200,0.0,0.0,AAPL
2019-02-19 00:00:00-05:00,40.43928420861173,40.851515580587275,40.38686130166285,40.72998809814453,75891200,0.0,0.0,AAPL
2019-02-20 00:00:00-05:00,40.79194916119121,41.299496621052455,40.74429295914237,40.99210739135742,104457600,0.0,0.0,AAPL
2019-02-21 00:00:00-05:00,40.937283860774336,41.073104155107245,40.57985705809458,40.76095199584961,68998800,0.0,0.0,AAPL
2019-02-22 00:00:00-05:00,40.88486432636196,41.22322795767942,40.83720814261498,41.21607971191406,75652800,0.0,0.0,AAPL
2019-02-25 00:00:00-05:00,41.499645058988676,41.90710967168657,41.44960369528727,41.51632308959961,87493600,0.0,0.0,AAPL
2019-02-26 00:00:00-05:00,41.39242582162674,41.7712975211783,41.26375008174526,41.5401611328125,68280800,0.0,0.0,AAPL
2019-02-27 00:00:00-05:00,41.273273603636405,41.69980140101289,41.158894387635335,41.6688232421875,111341600,0.0,0.0,AAPL
2019-02-28 00:00:00-05:00,41.53776831669921,41.67835534148874,41.20416773449612,41.25897216796875,112861600,0.0,0.0,AAPL
2019-03-01 00:00:00-05:00,41.52824051212283,41.735546954193026,41.19702505785762,41.692657470703125,103544800,0.0,0.0,AAPL
2019-03-04 00:00:00-05:00,41.86421734557429,42.35508298576963,41.45436758783305,41.90234375,109744800,0.0,0.0,AAPL
2019-03-05 00:00:00-05:00,41.92379696336586,41.93809345893184,41.59019631110894,41.82609939575195,78949600,0.0,0.0,AAPL
2019-03-06 00:00:00-05:00,41.621171381521776,41.81656650222476,41.44722463850816,41.58543014526367,83241600,0.0,0.0,AAPL
2019-03-07 00:00:00-05:00,41.43055959301798,41.56638361716076,40.98973507992518,41.10411071777344,99185600,0.0,0.0,AAPL
2019-03-08 00:00:00-05:00,40.584633632595896,41.2399162634684,40.38923852105088,41.20178985595703,95997600,0.0,0.0,AAPL
2019-03-11 00:00:00-04:00,41.81656828662146,42.68153896438816,41.78320858604554,42.62911605834961,128044000,0.0,0.0,AAPL
2019-03-12 00:00:00-04:00,42.8912342977693,43.52745383687402,42.741113814227916,43.10807418823242,129870400,0.0,0.0,AAPL
2019-03-13 00:00:00-04:00,43.42737051589921,43.67757008556457,43.110451545781046,43.29869842529297,124130000,0.0,0.0,AAPL
2019-03-14 00:00:00-04:00,43.82054106149008,43.868200895214414,43.501240536772094,43.780033111572266,94318000,0.0,0.0,AAPL
2019-03-15 00:00:00-04:00,44.04690664893718,44.63785139707803,43.7824106162076,44.349525451660156,156171600,0.0,0.0,AAPL
2019-03-18 00:00:00-04:00,44.273273139252964,44.89042929325558,44.270887966592596,44.80226516723633,104879200,0.0,0.0,AAPL
2019-03-19 00:00:00-04:00,44.88091491209766,45.03341694140378,44.30188132668204,44.447235107421875,126585600,0.0,0.0,AAPL
