Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,daily_pct_change
2019-01-02 05:00:00,50.908587439587016,52.57332655771862,50.81343053702723,52.27051162719727,31868000,0.0,0.0,GOOGL,
2019-01-03 05:00:00,52.071769274946,52.84441709717071,50.66920519192251,50.82284164428711,41960000,0.0,0.0,GOOGL,-0.027695730113284633
2019-01-04 05:00:00,51.66983349554936,53.52538169442098,51.38733857674224,53.42972946166992,46022000,0.0,0.0,GOOGL,0.051293625721061
2019-01-07 05:00:00,53.57344903690319,53.65918703417119,52.66500438271906,53.32316970825195,47446000,0.0,0.0,GOOGL,-0.001994390660248646
2019-01-08 05:00:00,53.82274027539516,54.18701051028504,52.94799713478714,53.79151916503906,35414000,0.0,0.0,GOOGL,0.008783226116331866
2019-01-09 05:00:00,53.92136997908412,54.10226487887618,53.24635193168172,53.607154846191406,26998000,0.0,0.0,GOOGL,-0.003427386355867812
2019-01-10 05:00:00,53.27459772173384,53.51595726070346,52.76610620022996,53.46738815307617,26598000,0.0,0.0,GOOGL,-0.0026072395283102123
2019-01-11 05:00:00,53.024820153608665,53.19679528617655,52.35723962602877,52.755706787109375,30864000,0.0,0.0,GOOGL,-0.01331056912541273
2019-01-14 05:00:00,52.2040946206828,52.457349745213584,51.96670149930838,52.113399505615234,28490000,0.0,0.0,GOOGL,-0.012175124182983832
2019-01-15 05:00:00,52.43554412141433,53.93524643013607,52.258611888034565,53.84801864624024,37518000,0.0,0.0,GOOGL,0.03328547277822658
2019-01-16 05:00:00,54.02098291892573,54.63355115915483,53.92235869492095,53.99669647216797,38280000,0.0,0.0,GOOGL,0.0027610640031991984
2019-01-17 05:00:00,53.921368442386935,54.55128090841665,53.68694354161793,54.47297668457031,24896000,0.0,0.0,GOOGL,0.00882054354284123
2019-01-18 05:00:00,54.94230800119124,55.40867352175407,54.48089959230807,54.87837600708008,44892000,0.0,0.0,GOOGL,0.0074422098292381555
2019-01-22 05:00:00,54.31834766794679,54.46554479169045,53.07388180032208,53.457481384277344,39632000,0.0,0.0,GOOGL,-0.02589170318413614
2019-01-23 05:00:00,53.86536315507689,54.167187396746016,52.90934376478967,53.74394226074219,25194000,0.0,0.0,GOOGL,0.0053586676559942426
2019-01-24 05:00:00,53.64977514185636,53.92186426712231,53.03076377971732,53.7236213684082,29114000,0.0,0.0,GOOGL,-0.00037810572650953667
2019-01-25 05:00:00,54.23062014724432,54.68310881048512,54.11018992785401,54.59142303466797,23260000,0.0,0.0,GOOGL,0.016153074646789722
2019-01-28 05:00:00,54.024459013334045,54.18800591952664,53.25825047341647,53.5184440612793,29334000,0.0,0.0,GOOGL,-0.019654717055228255
2019-01-29 05:00:00,53.57691983324791,53.759799844010175,52.83252112922512,53.032745361328125,19704000,0.0,0.0,GOOGL,-0.009075351656244734
2019-01-30 05:00:00,53.39454127483169,54.4928044913876,53.35885838319014,54.41697692871094,29452000,0.0,0.0,GOOGL,0.02610145030116051
2019-01-31 05:00:00,55.12320907469218,55.8879277682799,54.776782174572446,55.79970932006836,40232000,0.0,0.0,GOOGL,0.02540994500978755
2019-02-01 05:00:00,55.621289087983165,56.22147020160237,55.22282575781473,55.43940353393555,33116000,0.0,0.0,GOOGL,-0.0064571265786724785
2019-02-04 05:00:00,55.45873899985976,56.61498646067175,55.38439743543495,56.56938934326172,78408000,0.0,0.0,GOOGL,0.020382358706916515
2019-02-05 05:00:00,55.98506590270298,57.13189816525388,55.68621744950641,57.0872917175293,82296000,0.0,0.0,GOOGL,0.009155169965243237
2019-02-06 05:00:00,56.95843868754115,57.19285981317814,55.42652081207824,55.65103149414063,48256000,0.0,0.0,GOOGL,-0.025159018411581857
2019-02-07 05:00:00,55.10239086379588,55.1108153073411,54.198903324088725,54.80949020385742,38298000,0.0,0.0,GOOGL,-0.015121755476748211
2019-02-08 05:00:00,54.26283655557469,54.769346782323446,54.23112011299676,54.63454055786133,21766000,0.0,0.0,GOOGL,-0.0031919590082919447
2019-02-11 05:00:00,54.70244299915539,55.182190149293774,54.51659098443572,54.62165832519531,18498000,0.0,0.0,GOOGL,-0.00023578916440913922
2019-02-12 05:00:00,55.06224794643094,56.14514818740517,55.06224794643094,55.88346862792969,35036000,0.0,0.0,GOOGL,0.02310091530400027
2019-02-13 05:00:00,56.154071635364986,56.64026189800341,55.8051642728651,55.935508728027344,28042000,0.0,0.0,GOOGL,0.0009312253046449559
2019-02-14 05:00:00,55.75559941624185,56.30720763222761,55.363575420183565,55.96375274658203,21106000,0.0,0.0,GOOGL,0.0005049389769924417
2019-02-15 05:00:00,56.46432100885061,56.46432100885061,55.34524245929537,55.48946380615234,27826000,0.0,0.0,GOOGL,-0.008474930953565551
2019-02-19 05:00:00,55.341278267413735,55.98556297395831,55.341278267413735,55.83044052124024,21980000,0.0,0.0,GOOGL,0.006144891150490883
2019-02-20 05:00:00,55.94790258105902,56.04950259543767,55.098931802183664,55.53704452514648,24090000,0.0,0.0,GOOGL,-0.005255125937652982
2019-02-21 05:00:00,55.44734004449686,55.46567871474324,54.416479906503056,54.725242614746094,33272000,0.0,0.0,GOOGL,-0.014617304851949897
2019-02-22 05:00:00,54.99732699877996,55.37150768160095,54.54137097842151,55.337310791015625,29436000,0.0,0.0,GOOGL,0.011184384883925702
