Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,daily_pct_change
2019-01-02 05:00:00,73.26000213623047,77.66799926757812,73.04650115966797,76.95649719238281,159662000,0.0,0.0,AMZN,
2019-01-03 05:00:00,76.00050354003906,76.9000015258789,74.85549926757812,75.01399993896484,139512000,0.0,0.0,AMZN,-0.025241497784936007
2019-01-04 05:00:00,76.5,79.69999694824219,75.91549682617188,78.76950073242188,183652000,0.0,0.0,AMZN,0.05006399867375011
2019-01-07 05:00:00,80.1155014038086,81.72799682617188,79.45950317382812,81.47550201416016,159864000,0.0,0.0,AMZN,0.03435341415874271
2019-01-08 05:00:00,83.2344970703125,83.83049774169922,80.83049774169922,82.8290023803711,177628000,0.0,0.0,AMZN,0.01661235994563981
2019-01-09 05:00:00,82.64900207519531,83.38999938964844,82.06999969482422,82.97100067138672,126976000,0.0,0.0,AMZN,0.0017143547179709895
2019-01-10 05:00:00,82.05049896240234,83.1624984741211,81.08100128173828,82.81099700927734,130154000,0.0,0.0,AMZN,-0.0019284287379283116
2019-01-11 05:00:00,82.02749633789062,83.0145034790039,81.81099700927734,82.02799987792969,93724000,0.0,0.0,AMZN,-0.009455231305329326
2019-01-14 05:00:00,80.75,82.41000366210938,79.75749969482422,80.8604965209961,120118000,0.0,0.0,AMZN,-0.014232985793521946
2019-01-15 05:00:00,81.5999984741211,83.75800323486328,81.30049896240234,83.72799682617188,119970000,0.0,0.0,AMZN,0.035462313843586335
2019-01-16 05:00:00,84.21099853515625,85.25,83.79399871826172,84.18900299072266,127338000,0.0,0.0,AMZN,0.005505997778829874
2019-01-17 05:00:00,84.0,85.00849914550781,83.875,84.66100311279297,84178000,0.0,0.0,AMZN,0.005606434395265758
2019-01-18 05:00:00,85.5999984741211,85.80999755859375,84.5770034790039,84.80999755859375,120410000,0.0,0.0,AMZN,0.0017598946424279838
2019-01-22 05:00:00,84.05000305175781,84.09349822998047,80.51000213623047,81.6084976196289,128336000,0.0,0.0,AMZN,-0.03774908655967102
2019-01-23 05:00:00,82.80000305175781,82.87149810791016,80.5999984741211,82.0009994506836,104504000,0.0,0.0,AMZN,0.004809570602366753
2019-01-24 05:00:00,82.05349731445312,82.86299896240234,81.58899688720703,82.74649810791016,81798000,0.0,0.0,AMZN,0.009091336230296898
2019-01-25 05:00:00,83.5250015258789,84.17400360107422,83.08049774169922,83.52850341796875,98918000,0.0,0.0,AMZN,0.009450615167288179
2019-01-28 05:00:00,82.17949676513672,82.25,80.70449829101562,81.89450073242188,96754000,0.0,0.0,AMZN,-0.019562216712664893
2019-01-29 05:00:00,81.5634994506836,81.61900329589844,79.53600311279297,79.69400024414062,92656000,0.0,0.0,AMZN,-0.02686994204251958
2019-01-30 05:00:00,81.1500015258789,83.84750366210938,80.98400115966797,83.52149963378906,115676000,0.0,0.0,AMZN,0.04802744720961405
2019-01-31 05:00:00,84.64250183105469,86.82050323486328,83.9540023803711,85.9365005493164,218206000,0.0,0.0,AMZN,0.02891472167185971
2019-02-01 05:00:00,81.94400024414062,83.65299987792969,81.10050201416016,81.3115005493164,230124000,0.0,0.0,AMZN,-0.05381880772938674
2019-02-04 05:00:00,81.1500015258789,82.48149871826172,80.67500305175781,81.66549682617188,98582000,0.0,0.0,AMZN,0.004353581897566405
2019-02-05 05:00:00,82.16699981689453,83.26300048828125,82.125,82.94049835205078,89062000,0.0,0.0,AMZN,0.015612487224473615
2019-02-06 05:00:00,83.5374984741211,83.61299896240234,81.66699981689453,82.01300048828125,78798000,0.0,0.0,AMZN,-0.011182689786027766
2019-02-07 05:00:00,81.25,81.2770004272461,79.64550018310547,80.71849822998047,92532000,0.0,0.0,AMZN,-0.015784110453143985
2019-02-08 05:00:00,79.30000305175781,79.42949676513672,78.33799743652344,79.41100311279297,113150000,0.0,0.0,AMZN,-0.016198209157239574
2019-02-11 05:00:00,80.04900360107422,80.4645004272461,79.30000305175781,79.55000305175781,66346000,0.0,0.0,AMZN,0.0017503863887402549
2019-02-12 05:00:00,80.19999694824219,81.97000122070312,79.94400024414062,81.90049743652344,97172000,0.0,0.0,AMZN,0.029547382710171766
2019-02-13 05:00:00,82.3499984741211,82.81900024414062,81.85549926757812,82.0,71206000,0.0,0.0,AMZN,0.001214920135908626
2019-02-14 05:00:00,81.2249984741211,81.8949966430664,80.3030014038086,81.13249969482422,82410000,0.0,0.0,AMZN,-0.010579272014338836
2019-02-15 05:00:00,81.39299774169922,81.44550323486328,80.2249984741211,80.39749908447266,86878000,0.0,0.0,AMZN,-0.009059262479477748
2019-02-19 05:00:00,80.05000305175781,81.69999694824219,80.02799987792969,81.37899780273438,73634000,0.0,0.0,AMZN,0.012208075244112715
2019-02-20 05:00:00,81.5,81.74649810791016,80.50599670410156,81.1050033569336,66752000,0.0,0.0,AMZN,-0.0033668938325457365
2019-02-21 05:00:00,80.99250030517578,81.1780014038086,80.04550170898438,80.97200012207031,69668000,0.0,0.0,AMZN,-0.0016398893947140447
2019-02-22 05:00:00,81.17500305175781,81.74700164794922,81.05850219726562,81.5780029296875,61924000,0.0,0.0,AMZN,0.0074841032295558385
2019-02-25 05:00:00,82.07250213623047,82.7300033569336,81.51950073242188,81.6500015258789,63690000,0.0,0.0,AMZN,0.0008825736547322105
2019-02-26 05:00:00,81.29900360107422,81.99949645996094,80.80650329589844,81.81999969482422,53316000,0.0,0.0,AMZN,0.00208203509820426
2019-02-27 05:00:00,81.40899658203125,82.09049987792969,80.75499725341797,82.05449676513672,62976000,0.0,0.0,AMZN,0.0028660116253622636
2019-02-28 05:00:00,81.76249694824219,82.5885009765625,81.69149780273438,81.99150085449219,60518000,0.0,0.0,AMZN,-0.0007677325817357916
2019-03-01 05:00:00,82.75650024414062,83.71299743652344,82.55000305175781,83.58650207519531,99498000,0.0,0.0,AMZN,0.019453250691601864
2019-03-04 05:00:00,84.25,85.47149658203125,83.71800231933594,84.80850219726562,123348000,0.0,0.0,AMZN,0.014619586796095208
2019-03-05 05:00:00,85.14749908447266,85.38999938964844,84.45050048828125,84.62149810791016,73630000,0.0,0.0,AMZN,-0.0022050158240090045
2019-03-06 05:00:00,84.79850006103516,84.88749694824219,83.41400146484375,83.44750213623047,79920000,0.0,0.0,AMZN,-0.013873495481994347
2019-03-07 05:00:00,83.36849975585938,83.48750305175781,81.02549743652344,81.29750061035156,99140000,0.0,0.0,AMZN,-0.02576471998369667
2019-03-08 05:00:00,80.20050048828125,81.13600158691406,79.32849884033203,81.04000091552734,93340000,0.0,0.0,AMZN,-0.0031673752931026256
2019-03-11 04:00:00,81.30599975585938,83.614501953125,81.30049896240234,83.53099822998047,77528000,0.0,0.0,AMZN,0.030737873720530162
2019-03-12 04:00:00,83.44999694824219,84.2135009765625,83.04900360107422,83.65499877929688,72290000,0.0,0.0,AMZN,0.0014844854239022265
2019-03-13 04:00:00,84.1500015258789,85.0,83.96749877929688,84.54049682617188,71040000,0.0,0.0,AMZN,0.010585118161452245
2019-03-14 04:00:00,84.55999755859375,85.0999984741211,84.21700286865234,84.31099700927734,58932000,0.0,0.0,AMZN,-0.002714673150861824
2019-03-15 04:00:00,85.1500015258789,85.94000244140625,84.65650177001953,85.61799621582031,151018000,0.0,0.0,AMZN,0.015502120161135613
2019-03-18 04:00:00,85.63500213623047,87.5,85.63150024414062,87.10749816894531,108582000,0.0,0.0,AMZN,0.017397066258948213
2019-03-19 04:00:00,87.67549896240234,89.20800018310547,87.67549896240234,88.09249877929688,127284000,0.0,0.0,AMZN,0.011307873960989534
