Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,daily_pct_change,daily_return,log_return,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bb_mid,bb_upper,bb_lower,volatility_20d
2019-01-02 05:00:00,36.750296458044986,37.68987565156259,36.59369932239069,37.469215393066406,148158800,0.0,0.0,AAPL,,,,,,,37.469215393066406,37.469215393066406,,0.0,0.0,0.0,,,,
2019-01-03 05:00:00,34.16169817620422,34.57454401761466,33.69191057763836,33.73699188232422,365248800,0.0,0.0,AAPL,-0.099607730548658,-0.09960773054865801,-0.104924755669067,,,,36.89502716064453,37.192754392270686,,-0.2977272316261548,-0.059545446325230955,-0.23818178530092382,,,,
2019-01-04 05:00:00,34.29219923540596,35.24601358953824,34.11899533904399,35.17720413208008,234428400,0.0,0.0,AAPL,0.0426894091441041,0.04268940914410413,0.0418033456160548,,,,36.63074669471154,37.04345437299731,,-0.41270767828576993,-0.13017789271733876,-0.28252978556843117,,,,
2019-01-07 05:00:00,35.28160408429917,35.31244995449789,34.61725572428317,35.098907470703125,219111200,0.0,0.0,AAPL,-0.0022257784070323,-0.0022257784070323083,-0.002228259133506102,,,,36.39507912178717,36.899413861716255,,-0.5043347399290852,-0.20500926215968807,-0.2993254777693971,,,,
2019-01-08 05:00:00,35.48565323681881,36.021878993464554,35.238897140785376,35.768001556396484,164101200,0.0,0.0,AAPL,0.0190631029256922,0.019063102925692244,0.018883678648739622,,,,36.298605650188605,36.81560554280368,,-0.5169998926150754,-0.26740738825076554,-0.24959250436430985,,,,
2019-01-09 05:00:00,35.89612775325254,36.66487424188444,35.502267230819925,36.37540817260742,180396400,0.0,0.0,AAPL,0.0169818438207463,0.0169818438207463,0.01683926422342989,,,,36.31042142286842,36.78299833019655,,-0.47257690732812563,-0.3084412920662376,-0.16413561526188802,,,,
2019-01-10 05:00:00,36.18321706609208,36.53199984154206,35.79409933557466,36.49166488647461,143122800,0.0,0.0,AAPL,0.0031960249989644,0.0031960249989644307,0.0031909285670627513,,,,36.33830503265399,36.761418075106036,,-0.4231130424520444,-0.331375642143399,-0.09173740030864541,,,,
2019-01-11 05:00:00,36.27337496621485,36.46793199596804,35.94831676050969,36.13338470458984,108092800,0.0,0.0,AAPL,-0.0098181374568515,-0.009818137456851561,-0.009866653185661833,,,,36.306778828336434,36.71489708469743,,-0.40811825636099286,-0.34672416498691777,-0.06139409137407509,,,,
2019-01-14 05:00:00,35.79171663142042,35.89136830421048,35.4049703900353,35.59003829956055,129756800,0.0,0.0,AAPL,-0.0150372407531551,-0.015037240753155157,-0.015151446396007259,,,,36.1965110546786,36.63157421172433,,-0.4350631570457253,-0.3643919633986793,-0.070671193647046,,,,
2019-01-15 05:00:00,35.654106540640925,36.39437828584423,35.601907520616955,36.31845474243164,114843600,0.0,0.0,AAPL,0.0204668631356905,0.02046686313569057,0.02026023153594663,,,,36.21527162202523,36.6083801769619,,-0.3931085549366742,-0.3701352817062783,-0.022973273230395885,,,,
