Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,daily_pct_change,daily_return,log_return,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bb_mid,bb_upper,bb_lower,volatility_20d
2019-01-02 05:00:00,50.908587439587016,52.57332655771862,50.81343053702723,52.27051162719727,31868000,0.0,0.0,GOOGL,,,,,,,52.27051162719727,52.27051162719727,,0.0,0.0,0.0,,,,
2019-01-03 05:00:00,52.071769274946,52.84441709717071,50.66920519192251,50.82284164428711,41960000,0.0,0.0,GOOGL,-0.0276957301132846,-0.027695730113284633,-0.028086488644012326,,,,52.04779316828802,52.16327681364837,,-0.11548364536035649,-0.0230967290720713,-0.09238691628828519,,,,
2019-01-04 05:00:00,51.66983349554936,53.52538169442098,51.38733857674224,53.42972946166992,46022000,0.0,0.0,GOOGL,0.051293625721061,0.051293625721061,0.05002143034628237,,,,52.26039875188523,52.25708812090923,,0.0033106309760029262,-0.017815257062456458,0.021125888038459384,,,,
2019-01-07 05:00:00,53.57344903690319,53.65918703417119,52.66500438271906,53.32316970825195,47446000,0.0,0.0,GOOGL,-0.0019943906602486,-0.001994390660248646,-0.001996382105555303,,,,52.42390197594165,52.336057127379064,,0.08784484856258246,0.0033167640625513233,0.08452808450003113,,,,
2019-01-08 05:00:00,53.82274027539516,54.18701051028504,52.94799713478714,53.79151916503906,35414000,0.0,0.0,GOOGL,0.0087832261163318,0.008783226116331866,0.008744877969203134,,,,52.63430462041817,52.44386913016869,,0.19043549024947737,0.040740509299936535,0.14969498094954084,,,,
2019-01-09 05:00:00,53.92136997908412,54.10226487887618,53.24635193168172,53.607154846191406,26998000,0.0,0.0,GOOGL,-0.0034273863558678,-0.003427386355867812,-0.003433273299553232,,,,52.783973885921746,52.53003844246667,,0.25393544345507735,0.08337949613096471,0.17055594732411264,,,,
2019-01-10 05:00:00,53.27459772173384,53.51595726070346,52.76610620022996,53.46738815307617,26598000,0.0,0.0,GOOGL,-0.0026072395283102,-0.0026072395283102123,-0.0026106442966077987,,,,52.88911454240704,52.59947175436367,,0.2896427880433734,0.12463215451344646,0.16501063352992695,,,,
2019-01-11 05:00:00,53.024820153608665,53.19679528617655,52.35723962602877,52.755706787109375,30864000,0.0,0.0,GOOGL,-0.0133105691254127,-0.01331056912541273,-0.013399948765939354,,,,52.868590272361246,52.61104471975224,,0.25754555260900247,0.15121483413255768,0.10633071847644479,,,,
2019-01-14 05:00:00,52.2040946206828,52.457349745213584,51.96670149930838,52.113399505615234,28490000,0.0,0.0,GOOGL,-0.0121751241829838,-0.012175124182983832,-0.012249848142471313,,,,52.752407077477244,52.57418211129765,,0.1782249661795916,0.15661686054196447,0.021608105637627134,,,,
2019-01-15 05:00:00,52.43554412141433,53.93524643013607,52.258611888034565,53.84801864624024,37518000,0.0,0.0,GOOGL,0.0332854727782265,0.03328547277822658,0.03274350508410862,,,,52.92096270344078,52.668540373145255,,0.2524223302955235,0.17577795449267627,0.07664437580284725,,,,
2019-01-16 05:00:00,54.02098291892573,54.63355115915483,53.92235869492095,53.99669647216797,38280000,0.0,0.0,GOOGL,0.0027610640031991,0.0027610640031991984,0.0027572592677872717,,,,53.08646020632189,52.7669223064062,,0.31953789991568726,0.20452994357727847,0.1150079563384088,,,,
2019-01-17 05:00:00,53.921368442386935,54.55128090841665,53.68694354161793,54.47297668457031,24896000,0.0,0.0,GOOGL,0.0088205435428412,0.00882054354284123,0.008781869797900922,,,,53.299770433744726,52.89329670478873,,0.4064737289559943,0.24491870065302168,0.16155502830297264,,,,
