Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,daily_pct_change,daily_return,log_return,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bb_mid,bb_upper,bb_lower,volatility_20d
2019-01-02 05:00:00,92.73070818217566,94.78000269503526,92.1624933468627,94.1931610107422,35329300,0.0,0.0,MSFT,,,,,,,94.1931610107422,94.1931610107422,,0.0,0.0,0.0,,,,
2019-01-03 05:00:00,93.24300972046,93.32684829113308,90.54166232197043,90.72796630859376,42579100,0.0,0.0,MSFT,-0.036788177240949,-0.03678817724094907,-0.03748193004376346,,,,93.6600541334886,93.93647992169417,,-0.2764257882055716,-0.05528515764111433,-0.2211406305644573,,,,
2019-01-04 05:00:00,92.88904362449492,95.48792562993351,92.15315886108225,94.9476547241211,44060600,0.0,0.0,MSFT,0.0465092362059,0.046509236205900084,0.045460088670894766,,,,93.85814653204744,94.01138175891099,,-0.15323522686354352,-0.07487517148560018,-0.07836005537794334,,,,
2019-01-07 05:00:00,94.6774979588044,96.19583781083172,94.06271270284796,95.0687255859375,35656100,0.0,0.0,MSFT,0.0012751327262183,0.0012751327262183754,0.0012743204349297836,,,,94.04438946341514,94.08970352387591,,-0.045314060460768246,-0.06896294928063379,0.023648888819865543,,,,
2019-01-08 05:00:00,95.98162195660773,96.84791598725404,94.7427270438006,95.75806427001952,31514400,0.0,0.0,MSFT,0.0072509511391196,0.007250951139119666,0.007224789381869199,,,,94.30803174135428,94.21328580136802,,0.09474593998626801,-0.03622117142725343,0.13096711141352144,,,,
2019-01-09 05:00:00,96.74543914679175,97.69556453271322,96.167907492278,97.12734985351562,32280800,0.0,0.0,MSFT,0.0142994283973303,0.014299428397330338,0.014198155855663561,,,,94.7417729893791,94.4291423978234,,0.3126305915557026,0.03354918116933778,0.2790814103863648,,,,
2019-01-10 05:00:00,96.14928322503938,96.64297632847756,95.3668207332209,96.50325012207033,30067600,0.0,0.0,MSFT,-0.0064255817994266,-0.0064255817994266495,-0.006446314711894345,,,,95.0127694713316,94.58278000702688,,0.4299894643047111,0.11283723779641244,0.31715222650829866,,,,
2019-01-11 05:00:00,96.12134817576435,96.35422283876852,94.67752242243029,95.75806427001952,28314200,0.0,0.0,MSFT,-0.0077218731090217,-0.007721873109021726,-0.007751841143769282,,,,95.12743020959128,94.6698381005819,,0.45759210900938285,0.18178821203900652,0.2758038969703763,,,,
2019-01-14 05:00:00,94.919691538608,95.82324615374536,94.32353311131985,95.05941772460938,28437100,0.0,0.0,MSFT,-0.0072959551838902,-0.007295955183890257,-0.0073227008343612135,,,,95.11696675036329,94.69869585050985,,0.41827089985343946,0.22908474960189312,0.18918615025154634,,,,
2019-01-15 05:00:00,95.48789690913696,97.85390354767615,94.90104840607766,97.81664276123048,31587600,0.0,0.0,MSFT,0.0290052800934346,0.029005280093434616,0.028592588124884202,,,,95.53230152126594,94.9296548809336,,0.6026466403323383,0.3037971277479822,0.2988495125843561,,,,
2019-01-16 05:00:00,98.04954063884692,98.98103920096884,97.77008822750236,98.16131591796876,29853900,0.0,0.0,MSFT,0.0035236657792439,0.003523665779243901,0.0035174722140868084,,,,95.93676527460482,95.16903717997324,,0.767728094631579,0.3965833211247015,0.37114477350687747,,,,
